2014-07-27 22:30:00,  86
2014-07-27 23:00:00,  86
2014-07-27 23:30:00,  84
2014-07-28 00:00:00,  46
2014-07-28 00:30:00,  64
2014-07-28 01:00:00,  46
2014-07-28 01:30:00,  54
2014-07-28 02:00:00,  34
2014-07-28 02:30:00,  34
2014-07-28 03:00:00,  18
2014-07-28 03:30:00,   6
2014-07-28 04:00:00,   4
2014-07-28 04:30:00,   0
2014-07-28 05:00:00,   2
2014-07-28 05:30:00,   4
2014-07-28 06:00:00,   2
2014-07-28 06:30:00,   6
2014-07-28 07:00:00,  10
2014-07-28 07:30:00,   8
2014-07-28 08:00:00,  26
2014-07-28 08:30:00,  46
2014-07-28 09:00:00,  52
2014-07-28 09:30:00,  90
2014-07-28 10:00:00, 104
2014-07-28 10:30:00, 112
2014-07-28 11:00:00,  94
2014-07-28 11:30:00,  72
2014-07-28 12:00:00,  76
2014-07-28 12:30:00,  88
2014-07-28 13:00:00,  82
2014-07-28 13:30:00,  98
2014-07-28 14:00:00,  82
2014-07-28 14:30:00, 112
2014-07-28 15:00:00,  76
2014-07-28 15:30:00,  82
2014-07-28 16:00:00,  94
2014-07-28 16:30:00,  66
2014-07-28 17:00:00,  78
2014-07-28 17:30:00,  46
2014-07-28 18:00:00,  34
2014-07-28 18:30:00,  36
2014-07-28 19:00:00,  54
2014-07-28 19:30:00,  46
2014-07-28 20:00:00,  60
2014-07-28 20:30:00,  60
2014-07-28 21:00:00,  82
2014-07-28 21:30:00,  72
2014-07-28 22:00:00, 100
2014-07-28 22:30:00, 122
2014-07-28 23:00:00,  84
2014-07-28 23:30:00,  72
2014-07-29 00:00:00,  72
2014-07-29 00:30:00,  48
2014-07-29 01:00:00,  32
2014-07-29 01:30:00,  12
2014-07-29 02:00:00,  24
2014-07-29 02:30:00,  16
2014-07-29 03:00:00,  12
2014-07-29 03:30:00,   8
2014-07-29 04:00:00,   8
2014-07-29 04:30:00,   2
2014-07-29 05:00:00,   2
2014-07-29 05:30:00,   6
2014-07-29 06:00:00,   8
2014-07-29 06:30:00,   8
2014-07-29 07:00:00,  12
2014-07-29 07:30:00,  22
2014-07-29 08:00:00,  40
2014-07-29 08:30:00,  30
2014-07-29 09:00:00,  70
2014-07-29 09:30:00,  70
2014-07-29 10:00:00,  74
2014-07-29 10:30:00,  70
2014-07-29 11:00:00,  76
2014-07-29 11:30:00,  70
2014-07-29 12:00:00,  84
2014-07-29 12:30:00,  76
2014-07-29 13:00:00,  94
2014-07-29 13:30:00, 104
2014-07-29 14:00:00,  90
2014-07-29 14:30:00, 100
2014-07-29 15:00:00,  78
2014-07-29 15:30:00,  72
2014-07-29 16:00:00,  62
2014-07-29 16:30:00,  70
2014-07-29 17:00:00,  58
2014-07-29 17:30:00,  66
2014-07-29 18:00:00,  38
2014-07-29 18:30:00,  44
2014-07-29 19:00:00,  48
2014-07-29 19:30:00,  48
2014-07-29 20:00:00,  40
2014-07-29 20:30:00,  62
2014-07-29 21:00:00,  78
2014-07-29 21:30:00,  74
2014-07-29 22:00:00, 116
2014-07-29 22:30:00, 114
2014-07-29 23:00:00, 106
2014-07-29 23:30:00,  84
2014-07-30 00:00:00,  48
2014-07-30 00:30:00,  48
2014-07-30 01:00:00,  30
2014-07-30 01:30:00,  22
2014-07-30 02:00:00,  18
2014-07-30 02:30:00,  10
2014-07-30 03:00:00,  10
2014-07-30 03:30:00,   8
2014-07-30 04:00:00,   6
2014-07-30 04:30:00,   8
2014-07-30 05:00:00,   6
2014-07-30 05:30:00,   6
2014-07-30 06:00:00,   6
2014-07-30 06:30:00,   4
2014-07-30 07:00:00,   6
2014-07-30 07:30:00,   8
2014-07-30 08:00:00,  38
2014-07-30 08:30:00,  30
2014-07-30 09:00:00,  58
2014-07-30 09:30:00,  58
2014-07-30 10:00:00,  66
2014-07-30 10:30:00, 104
2014-07-30 11:00:00,  94
2014-07-30 11:30:00,  88
2014-07-30 12:00:00,  50
2014-07-30 12:30:00,  84
2014-07-30 13:00:00,  58
2014-07-30 13:30:00,  82
2014-07-30 14:00:00,  98
2014-07-30 14:30:00,  92
2014-07-30 15:00:00, 102
2014-07-30 15:30:00,  86
2014-07-30 16:00:00,  92
2014-07-30 16:30:00,  60
2014-07-30 17:00:00,  74
2014-07-30 17:30:00,  54
2014-07-30 18:00:00,  60
2014-07-30 18:30:00,  30
2014-07-30 19:00:00,  42
2014-07-30 19:30:00,  56
2014-07-30 20:00:00,  82
2014-07-30 20:30:00,  82
2014-07-30 21:00:00,  90
2014-07-30 21:30:00,  88
2014-07-30 22:00:00, 100
2014-07-30 22:30:00, 118
2014-07-30 23:00:00,  84
2014-07-30 23:30:00, 100
2014-07-31 00:00:00,  54
2014-07-31 00:30:00,  50
2014-07-31 01:00:00,  38
2014-07-31 01:30:00,  18
2014-07-31 02:00:00,  26
2014-07-31 02:30:00,  18
2014-07-31 03:00:00,  12
2014-07-31 03:30:00,  12
2014-07-31 04:00:00,  10
2014-07-31 04:30:00,  10
2014-07-31 05:00:00,   6
2014-07-31 05:30:00,   4
2014-07-31 06:00:00,   6
2014-07-31 06:30:00,   8
2014-07-31 07:00:00,  18
2014-07-31 07:30:00,  14
2014-07-31 08:00:00,  26
2014-07-31 08:30:00,  34
2014-07-31 09:00:00,  74
2014-07-31 09:30:00,  64
2014-07-31 10:00:00,  86
2014-07-31 10:30:00,  78
2014-07-31 11:00:00,  78
2014-07-31 11:30:00,  56
2014-07-31 12:00:00,  78
2014-07-31 12:30:00,  84
2014-07-31 13:00:00,  84
2014-07-31 13:30:00,  80
2014-07-31 14:00:00, 104
2014-07-31 14:30:00,  92
2014-07-31 15:00:00,  92
2014-07-31 15:30:00,  92
2014-07-31 16:00:00,  74
2014-07-31 16:30:00,  88
2014-07-31 17:00:00,  92
2014-07-31 17:30:00,  66
2014-07-31 18:00:00,  76
2014-07-31 18:30:00,  56
2014-07-31 19:00:00,  90
2014-07-31 19:30:00,  52
2014-07-31 20:00:00,  86
2014-07-31 20:30:00,  90
2014-07-31 21:00:00, 110
2014-07-31 21:30:00, 112
2014-07-31 22:00:00, 108
2014-07-31 22:30:00,  96
2014-07-31 23:00:00, 130
2014-07-31 23:30:00,  74
2014-08-01 00:00:00,  80
2014-08-01 00:30:00,  36
2014-08-01 01:00:00,  24
2014-08-01 01:30:00,  38
2014-08-01 02:00:00,  26
2014-08-01 02:30:00,  12
2014-08-01 03:00:00,  14
2014-08-01 03:30:00,  10
2014-08-01 04:00:00,   6
2014-08-01 04:30:00,   6
2014-08-01 05:00:00,   2
2014-08-01 05:30:00,   2
2014-08-01 06:00:00,   6
2014-08-01 06:30:00,   2
2014-08-01 07:00:00,  12
2014-08-01 07:30:00,  14
2014-08-01 08:00:00,  30
2014-08-01 08:30:00,  36
2014-08-01 09:00:00,  48
2014-08-01 09:30:00,  60
2014-08-01 10:00:00,  68
2014-08-01 10:30:00,  72
2014-08-01 11:00:00,  82
2014-08-01 11:30:00, 114
2014-08-01 12:00:00,  96
2014-08-01 12:30:00,  80
2014-08-01 13:00:00, 102
2014-08-01 13:30:00,  58
2014-08-01 14:00:00,  86
2014-08-01 14:30:00,  72
2014-08-01 15:00:00,  88
2014-08-01 15:30:00,  62
2014-08-01 16:00:00,  94
2014-08-01 16:30:00,  78
2014-08-01 17:00:00,  64
2014-08-01 17:30:00,  54
2014-08-01 18:00:00,  50
2014-08-01 18:30:00,  46
2014-08-01 19:00:00,  46
2014-08-01 19:30:00,  62
2014-08-01 20:00:00,  42
2014-08-01 20:30:00, 100
2014-08-01 21:00:00,  90
2014-08-01 21:30:00,  60
2014-08-01 22:00:00,  90
2014-08-01 22:30:00,  90
2014-08-01 23:00:00,  86
2014-08-01 23:30:00,  58
2014-08-02 00:00:00,  60
2014-08-02 00:30:00,  32
2014-08-02 01:00:00,  24
2014-08-02 01:30:00,  28
2014-08-02 02:00:00,   8
2014-08-02 02:30:00,  20
2014-08-02 03:00:00,  10
2014-08-02 03:30:00,  12
2014-08-02 04:00:00,   6
2014-08-02 04:30:00,   2
2014-08-02 05:00:00,   4
2014-08-02 05:30:00,  10
2014-08-02 06:00:00,  10
2014-08-02 06:30:00,   8
2014-08-02 07:00:00,  10
2014-08-02 07:30:00,   8
2014-08-02 08:00:00,  12
2014-08-02 08:30:00,  24
2014-08-02 09:00:00,  28
2014-08-02 09:30:00,  32
2014-08-02 10:00:00,  34
2014-08-02 10:30:00,  34
2014-08-02 11:00:00,  44
2014-08-02 11:30:00,  62
2014-08-02 12:00:00,  78
2014-08-02 12:30:00,  60
2014-08-02 13:00:00,  72
2014-08-02 13:30:00,  94
2014-08-02 14:00:00,  72
2014-08-02 14:30:00, 104
2014-08-02 15:00:00,  66
2014-08-02 15:30:00,  78
2014-08-02 16:00:00,  74
2014-08-02 16:30:00,  40
2014-08-02 17:00:00,  58
2014-08-02 17:30:00,  30
2014-08-02 18:00:00,  28
2014-08-02 18:30:00,  50
2014-08-02 19:00:00,  28
2014-08-02 19:30:00,  38
2014-08-02 20:00:00,  30
2014-08-02 20:30:00,  42
2014-08-02 21:00:00,  42
2014-08-02 21:30:00,  52
2014-08-02 22:00:00,  70
2014-08-02 22:30:00,  74
2014-08-02 23:00:00,  68
2014-08-02 23:30:00,  86
2014-08-03 00:00:00,  58
2014-08-03 00:30:00,  44
2014-08-03 01:00:00,  40
2014-08-03 01:30:00,  42
2014-08-03 02:00:00,  26
2014-08-03 02:30:00,  20
2014-08-03 03:00:00,  14
2014-08-03 03:30:00,  12
2014-08-03 04:00:00,   6
2014-08-03 04:30:00,   8
2014-08-03 05:00:00,  16
2014-08-03 05:30:00,  10
2014-08-03 06:00:00,  10
2014-08-03 06:30:00,   2
2014-08-03 07:00:00,   4
2014-08-03 07:30:00,   2
2014-08-03 08:00:00,   4
2014-08-03 08:30:00,  20
2014-08-03 09:00:00,   8
2014-08-03 09:30:00,  12
2014-08-03 10:00:00,  20
2014-08-03 10:30:00,  36
2014-08-03 11:00:00,  30
2014-08-03 11:30:00,  28
2014-08-03 12:00:00,  54
2014-08-03 12:30:00,  54
2014-08-03 13:00:00,  48
2014-08-03 13:30:00,  62
2014-08-03 14:00:00,  62
2014-08-03 14:30:00,  74
2014-08-03 15:00:00,  36
2014-08-03 15:30:00,  62
2014-08-03 16:00:00,  30
2014-08-03 16:30:00,  36
2014-08-03 17:00:00,  14
2014-08-03 17:30:00,  14
2014-08-03 18:00:00,  20
2014-08-03 18:30:00,  18
2014-08-03 19:00:00,  18
2014-08-03 19:30:00,  20
2014-08-03 20:00:00,  18
2014-08-03 20:30:00,  38
2014-08-03 21:00:00,  48
2014-08-03 21:30:00,  40
2014-08-03 22:00:00,  94
2014-08-03 22:30:00,  76
2014-08-03 23:00:00,  84
2014-08-03 23:30:00,  78
2014-08-04 00:00:00,  74
2014-08-04 00:30:00,  56
2014-08-04 01:00:00,  36
2014-08-04 01:30:00,  14
2014-08-04 02:00:00,  22
2014-08-04 02:30:00,  24
2014-08-04 03:00:00,  16
2014-08-04 03:30:00,  14
2014-08-04 04:00:00,   8
2014-08-04 04:30:00,   2
2014-08-04 05:00:00,  10
2014-08-04 05:30:00,   4
2014-08-04 06:00:00,   2
2014-08-04 06:30:00,   8
2014-08-04 07:00:00,  12
2014-08-04 07:30:00,  10
2014-08-04 08:00:00,  20
2014-08-04 08:30:00,  30
2014-08-04 09:00:00,  48
2014-08-04 09:30:00,  70
2014-08-04 10:00:00,  70
2014-08-04 10:30:00,  64
2014-08-04 11:00:00,  82
2014-08-04 11:30:00,  74
2014-08-04 12:00:00, 106
2014-08-04 12:30:00,  88
2014-08-04 13:00:00,  70
2014-08-04 13:30:00,  86
2014-08-04 14:00:00,  88
2014-08-04 14:30:00,  74
2014-08-04 15:00:00,  72
2014-08-04 15:30:00,  68
2014-08-04 16:00:00,  48
2014-08-04 16:30:00,  42
2014-08-04 17:00:00,  48
2014-08-04 17:30:00,  48
2014-08-04 18:00:00,  34
2014-08-04 18:30:00,  30
2014-08-04 19:00:00,  26
2014-08-04 19:30:00,  60
2014-08-04 20:00:00,  34
2014-08-04 20:30:00,  46
2014-08-04 21:00:00,  74
2014-08-04 21:30:00,  84
2014-08-04 22:00:00,  78
2014-08-04 22:30:00,  80
2014-08-04 23:00:00,  84
2014-08-04 23:30:00,  70
2014-08-05 00:00:00,  40
2014-08-05 00:30:00,  46
2014-08-05 01:00:00,  24
2014-08-05 01:30:00,  20
2014-08-05 02:00:00,  24
2014-08-05 02:30:00,  24
2014-08-05 03:00:00,  14
2014-08-05 03:30:00,  14
2014-08-05 04:00:00,   8
2014-08-05 04:30:00,  10
2014-08-05 05:00:00,   6
2014-08-05 05:30:00,   8
2014-08-05 06:00:00,   2
2014-08-05 06:30:00,   4
2014-08-05 07:00:00,  14
2014-08-05 07:30:00,   4
2014-08-05 08:00:00,  28
2014-08-05 08:30:00,  50
2014-08-05 09:00:00,  62
2014-08-05 09:30:00,  62
2014-08-05 10:00:00,  66
2014-08-05 10:30:00,  62
2014-08-05 11:00:00,  66
2014-08-05 11:30:00,  82
2014-08-05 12:00:00,  70
2014-08-05 12:30:00,  62
2014-08-05 13:00:00, 100
2014-08-05 13:30:00,  78
2014-08-05 14:00:00,  70
2014-08-05 14:30:00,  86
2014-08-05 15:00:00,  86
2014-08-05 15:30:00,  68
2014-08-05 16:00:00,  62
2014-08-05 16:30:00,  56
2014-08-05 17:00:00,  58
2014-08-05 17:30:00,  42
2014-08-05 18:00:00,  28
2014-08-05 18:30:00,  36
2014-08-05 19:00:00,  28
2014-08-05 19:30:00,  26
2014-08-05 20:00:00,  40
2014-08-05 20:30:00,  62
2014-08-05 21:00:00,  90
2014-08-05 21:30:00,  68
2014-08-05 22:00:00,  68
2014-08-05 22:30:00,  82
2014-08-05 23:00:00,  94
2014-08-05 23:30:00,  48
2014-08-06 00:00:00,  40
2014-08-06 00:30:00,  30
2014-08-06 01:00:00,  32
2014-08-06 01:30:00,  10
2014-08-06 02:00:00,  14
2014-08-06 02:30:00,  18
2014-08-06 03:00:00,   8
2014-08-06 03:30:00,  12
2014-08-06 04:00:00,   4
2014-08-06 04:30:00,  10
2014-08-06 05:00:00,   6
2014-08-06 05:30:00,   2
2014-08-06 06:00:00,   6
2014-08-06 06:30:00,   8
2014-08-06 07:00:00,   6
2014-08-06 07:30:00,  12
2014-08-06 08:00:00,  44
2014-08-06 08:30:00,  48
2014-08-06 09:00:00,  54
2014-08-06 09:30:00,  58
2014-08-06 10:00:00,  72
2014-08-06 10:30:00,  64
2014-08-06 11:00:00,  86
2014-08-06 11:30:00,  82
2014-08-06 12:00:00,  78
2014-08-06 12:30:00,  52
2014-08-06 13:00:00,  58
2014-08-06 13:30:00,  70
2014-08-06 14:00:00, 100
2014-08-06 14:30:00,  72
2014-08-06 15:00:00,  96
2014-08-06 15:30:00,  78
2014-08-06 16:00:00,  56
2014-08-06 16:30:00,  56
2014-08-06 17:00:00,  28
2014-08-06 17:30:00,  36
2014-08-06 18:00:00,  42
2014-08-06 18:30:00,  36
2014-08-06 19:00:00,  36
2014-08-06 19:30:00,  36
2014-08-06 20:00:00,  50
2014-08-06 20:30:00,  48
2014-08-06 21:00:00,  74
2014-08-06 21:30:00,  80
2014-08-06 22:00:00,  68
2014-08-06 22:30:00,  72
2014-08-06 23:00:00,  68
2014-08-06 23:30:00,  58
2014-08-07 00:00:00,  36
2014-08-07 00:30:00,  38
2014-08-07 01:00:00,  30
2014-08-07 01:30:00,  12
2014-08-07 02:00:00,  10
2014-08-07 02:30:00,  12
2014-08-07 03:00:00,  20
2014-08-07 03:30:00,  16
2014-08-07 04:00:00,   8
2014-08-07 04:30:00,  10
2014-08-07 05:00:00,   8
2014-08-07 05:30:00,  10
2014-08-07 06:00:00,   6
2014-08-07 06:30:00,   6
2014-08-07 07:00:00,  16
2014-08-07 07:30:00,  10
2014-08-07 08:00:00,  36
2014-08-07 08:30:00,  30
2014-08-07 09:00:00,  40
2014-08-07 09:30:00,  62
2014-08-07 10:00:00,  72
2014-08-07 10:30:00,  70
2014-08-07 11:00:00,  78
2014-08-07 11:30:00,  70
2014-08-07 12:00:00, 102
2014-08-07 12:30:00,  62
2014-08-07 13:00:00,  66
2014-08-07 13:30:00,  74
2014-08-07 14:00:00,  68
2014-08-07 14:30:00,  64
2014-08-07 15:00:00,  60
2014-08-07 15:30:00,  88
2014-08-07 16:00:00,  70
2014-08-07 16:30:00,  60
2014-08-07 17:00:00,  52
2014-08-07 17:30:00,  32
2014-08-07 18:00:00,  34
2014-08-07 18:30:00,  26
2014-08-07 19:00:00,  48
2014-08-07 19:30:00,  28
2014-08-07 20:00:00,  38
2014-08-07 20:30:00,  56
2014-08-07 21:00:00,  52
2014-08-07 21:30:00,  56
2014-08-07 22:00:00, 104
2014-08-07 22:30:00,  58
2014-08-07 23:00:00,  82
2014-08-07 23:30:00,  52
2014-08-08 00:00:00,  50
2014-08-08 00:30:00,  58
2014-08-08 01:00:00,  26
2014-08-08 01:30:00,  26
2014-08-08 02:00:00,  22
2014-08-08 02:30:00,  22
2014-08-08 03:00:00,   8
2014-08-08 03:30:00,   6
2014-08-08 04:00:00,   8
2014-08-08 04:30:00,  14
2014-08-08 05:00:00,   2
2014-08-08 05:30:00,   2
2014-08-08 06:00:00,   4
2014-08-08 06:30:00,  10
2014-08-08 07:00:00,   8
2014-08-08 07:30:00,  14
2014-08-08 08:00:00,  36
2014-08-08 08:30:00,  42
2014-08-08 09:00:00,  62
2014-08-08 09:30:00,  62
2014-08-08 10:00:00,  48
2014-08-08 10:30:00,  78
2014-08-08 11:00:00,  74
2014-08-08 11:30:00,  82
2014-08-08 12:00:00,  60
2014-08-08 12:30:00,  70
2014-08-08 13:00:00,  98
2014-08-08 13:30:00,  84
2014-08-08 14:00:00,  74
2014-08-08 14:30:00,  84
2014-08-08 15:00:00,  92
2014-08-08 15:30:00,  64
2014-08-08 16:00:00,  88
2014-08-08 16:30:00,  66
2014-08-08 17:00:00,  46
2014-08-08 17:30:00,  64
2014-08-08 18:00:00,  32
2014-08-08 18:30:00,  28
2014-08-08 19:00:00,  32
2014-08-08 19:30:00,  46
2014-08-08 20:00:00,  42
2014-08-08 20:30:00,  68
2014-08-08 21:00:00,  72
2014-08-08 21:30:00,  82
2014-08-08 22:00:00,  58
2014-08-08 22:30:00,  90
2014-08-08 23:00:00,  80
2014-08-08 23:30:00,  84
2014-08-09 00:00:00,  56
2014-08-09 00:30:00,  52
2014-08-09 01:00:00,  28
2014-08-09 01:30:00,  40
2014-08-09 02:00:00,  12
2014-08-09 02:30:00,  26
2014-08-09 03:00:00,  16
2014-08-09 03:30:00,   8
2014-08-09 04:00:00,  12
2014-08-09 04:30:00,   8
2014-08-09 05:00:00,   8
2014-08-09 05:30:00,   8
2014-08-09 06:00:00,   8
2014-08-09 06:30:00,   4
2014-08-09 07:00:00,   8
2014-08-09 07:30:00,   6
2014-08-09 08:00:00,  14
2014-08-09 08:30:00,  16
2014-08-09 09:00:00,  24
2014-08-09 09:30:00,  26
2014-08-09 10:00:00,  26
2014-08-09 10:30:00,  60
2014-08-09 11:00:00,  62
2014-08-09 11:30:00,  60
2014-08-09 12:00:00,  58
2014-08-09 12:30:00,  74
2014-08-09 13:00:00,  62
2014-08-09 13:30:00,  92
2014-08-09 14:00:00,  82
2014-08-09 14:30:00,  58
2014-08-09 15:00:00,  52
2014-08-09 15:30:00,  46
2014-08-09 16:00:00,  48
2014-08-09 16:30:00,  38
2014-08-09 17:00:00,  34
2014-08-09 17:30:00,  24
2014-08-09 18:00:00,  12
2014-08-09 18:30:00,  16
2014-08-09 19:00:00,  14
2014-08-09 19:30:00,  34
2014-08-09 20:00:00,  40
2014-08-09 20:30:00,  38
2014-08-09 21:00:00,  32
2014-08-09 21:30:00,  64
2014-08-09 22:00:00,  54
2014-08-09 22:30:00,  66
2014-08-09 23:00:00,  58
2014-08-09 23:30:00,  44
2014-08-10 00:00:00,  74
2014-08-10 00:30:00,  42
2014-08-10 01:00:00,  18
2014-08-10 01:30:00,  38
2014-08-10 02:00:00,  30
2014-08-10 02:30:00,  14
2014-08-10 03:00:00,  22
2014-08-10 03:30:00,  20
2014-08-10 04:00:00,  10
2014-08-10 04:30:00,   4
2014-08-10 05:00:00,   8
2014-08-10 05:30:00,   4
2014-08-10 06:00:00,   4
