2014-07-24 11:45:00,  0
2014-07-24 12:00:00,216
2014-07-24 12:15:00,363
2014-07-24 12:30:00, 72
2014-07-24 12:45:00,145
2014-07-24 13:00:00,145
2014-07-24 13:15:00,145
2014-07-24 13:30:00,583
2014-07-24 13:45:00,144
2014-07-24 14:00:00,364
2014-07-24 14:15:00,146
2014-07-24 14:30:00,437
2014-07-24 14:45:00,361
2014-07-24 15:00:00,292
2014-07-24 15:15:00,437
2014-07-24 15:30:00,362
2014-07-24 15:45:00,583
2014-07-24 16:00:00,729
2014-07-24 16:15:00,800
2014-07-24 16:30:00,363
2014-07-24 16:45:00,576
2014-07-24 17:00:00,657
2014-07-24 17:15:00,651
2014-07-24 17:30:00,217
2014-07-24 17:45:00,361
2014-07-24 18:00:00,361
2014-07-24 18:15:00,291
2014-07-24 18:30:00,145
2014-07-24 18:45:00,145
2014-07-24 19:00:00,146
2014-07-24 19:15:00,510
2014-07-24 19:30:00, 72
2014-07-24 19:45:00,216
2014-07-24 20:00:00,365
2014-07-24 20:15:00,144
2014-07-24 20:30:00,366
2014-07-24 20:45:00,360
2014-07-24 21:00:00,365
2014-07-24 21:15:00,362
2014-07-24 21:30:00,434
2014-07-24 21:45:00,729
2014-07-24 22:00:00,288
2014-07-24 22:15:00,507
2014-07-24 22:30:00,437
2014-07-24 22:45:00,145
2014-07-24 23:00:00,293
2014-07-24 23:15:00,145
2014-07-24 23:30:00,146
2014-07-24 23:45:00,145
2014-07-25 00:00:00,363
2014-07-25 00:15:00,  0
2014-07-25 00:30:00,289
2014-07-25 00:45:00,218
2014-07-25 01:00:00,  0
2014-07-25 01:15:00,  0
2014-07-25 01:30:00, 72
2014-07-25 01:45:00,  0
2014-07-25 02:00:00, 72
2014-07-25 02:15:00, 73
2014-07-25 02:30:00, 70
2014-07-25 02:45:00,  0
2014-07-25 03:00:00, 67
2014-07-25 03:15:00,  0
2014-07-25 03:30:00,  0
2014-07-25 03:45:00,  0
2014-07-25 04:00:00,  0
2014-07-25 04:15:00,  0
2014-07-25 04:30:00,  0
2014-07-25 04:45:00, 57
2014-07-25 05:00:00,  0
2014-07-25 05:15:00,  0
2014-07-25 05:30:00,  0
2014-07-25 05:45:00,  0
2014-07-25 06:00:00,100
2014-07-25 06:15:00,  0
2014-07-25 06:30:00,  0
2014-07-25 06:45:00,  0
2014-07-25 07:00:00, 44
2014-07-25 07:15:00, 43
2014-07-25 07:30:00,  0
2014-07-25 07:45:00,  0
2014-07-25 08:00:00, 37
2014-07-25 08:15:00, 37
2014-07-25 08:30:00,105
2014-07-25 08:45:00,102
2014-07-25 09:00:00, 34
2014-07-25 09:15:00, 30
2014-07-25 09:30:00,144
2014-07-25 09:45:00,139
2014-07-25 10:00:00,162
2014-07-25 10:15:00, 24
2014-07-25 10:30:00,140
2014-07-25 10:45:00,110
2014-07-25 11:00:00,147
2014-07-25 11:15:00, 76
2014-07-25 11:30:00, 34
2014-07-25 11:45:00, 32
2014-07-25 12:00:00, 45
2014-07-25 12:15:00, 48
2014-07-25 12:30:00, 11
2014-07-25 12:45:00, 31
2014-07-25 13:00:00, 91
2014-07-25 13:15:00, 21
2014-07-25 13:30:00,  0
2014-07-25 13:45:00, 20
2014-07-25 14:00:00,  4
2014-07-25 14:15:00, 10
2014-07-25 14:30:00,  2
2014-07-25 14:45:00,  8
2014-07-25 15:00:00, 14
2014-07-25 15:15:00,  2
2014-07-25 15:30:00,  6
2014-07-25 15:45:00, 16
2014-07-25 16:00:00, 12
2014-07-25 16:15:00, 16
2014-07-25 16:30:00, 10
2014-07-25 16:45:00, 24
2014-07-25 17:00:00, 22
2014-07-25 17:15:00, 20
2014-07-25 17:30:00, 16
2014-07-25 17:45:00, 14
2014-07-25 18:00:00,  4
2014-07-25 18:15:00,  2
2014-07-25 18:30:00, 10
2014-07-25 18:45:00, 12
2014-07-25 19:00:00,  6
2014-07-25 19:15:00, 12
2014-07-25 19:30:00,  6
2014-07-25 19:45:00,  6
2014-07-25 20:00:00, 10
2014-07-25 20:15:00, 10
2014-07-25 20:30:00, 12
2014-07-25 20:45:00, 16
2014-07-25 21:00:00,  8
2014-07-25 21:15:00, 10
2014-07-25 21:30:00,  6
2014-07-25 21:45:00, 12
2014-07-25 22:00:00, 14
2014-07-25 22:15:00,  6
2014-07-25 22:30:00, 12
2014-07-25 22:45:00,  2
2014-07-25 23:00:00,  2
2014-07-25 23:15:00, 10
2014-07-25 23:30:00, 10
2014-07-25 23:45:00, 12
2014-07-26 00:00:00, 12
2014-07-26 00:15:00, 12
2014-07-26 00:30:00,  6
2014-07-26 00:45:00,  4
2014-07-26 01:00:00,  6
2014-07-26 01:15:00,  2
2014-07-26 01:30:00,  0
2014-07-26 01:45:00,  4
2014-07-26 02:00:00,  0
2014-07-26 02:15:00,  4
2014-07-26 02:30:00,  2
2014-07-26 02:45:00,  2
2014-07-26 03:00:00,  2
2014-07-26 03:15:00,  2
2014-07-26 03:30:00,  0
2014-07-26 03:45:00,  2
2014-07-26 04:00:00,  0
2014-07-26 04:15:00,  2
2014-07-26 04:30:00,  0
2014-07-26 04:45:00,  0
2014-07-26 05:00:00,  2
2014-07-26 05:15:00,  0
2014-07-26 05:30:00,  0
2014-07-26 05:45:00,  0
2014-07-26 06:00:00,  0
2014-07-26 06:15:00,  0
2014-07-26 06:30:00,  0
2014-07-26 06:45:00,  0
2014-07-26 07:00:00,  0
2014-07-26 07:15:00,  0
2014-07-26 07:30:00,  2
2014-07-26 07:45:00,  0
2014-07-26 08:00:00,  2
2014-07-26 08:15:00,  0
2014-07-26 08:30:00,  2
2014-07-26 08:45:00,  2
2014-07-26 09:00:00,  0
2014-07-26 09:15:00,  0
2014-07-26 09:30:00,  4
2014-07-26 09:45:00,  0
2014-07-26 10:00:00,  2
2014-07-26 10:15:00,  2
2014-07-26 10:30:00,  2
2014-07-26 10:45:00,  4
2014-07-26 11:00:00,  0
2014-07-26 11:15:00,  2
2014-07-26 11:30:00,  2
2014-07-26 11:45:00,  2
2014-07-26 12:00:00,  0
2014-07-26 12:15:00,  2
2014-07-26 12:30:00,  4
2014-07-26 12:45:00,  0
2014-07-26 13:00:00,  4
2014-07-26 13:15:00,  0
2014-07-26 13:30:00,  2
2014-07-26 13:45:00,  6
2014-07-26 14:00:00,  0
2014-07-26 14:15:00,  6
2014-07-26 14:30:00,  8
2014-07-26 14:45:00,  6
2014-07-26 15:00:00,  4
2014-07-26 15:15:00,  6
2014-07-26 15:30:00, 10
2014-07-26 15:45:00,  2
2014-07-26 16:00:00,  0
2014-07-26 16:15:00,  0
2014-07-26 16:30:00,  6
2014-07-26 16:45:00, 10
2014-07-26 17:00:00,  4
2014-07-26 17:15:00,  0
2014-07-26 17:30:00,  4
2014-07-26 17:45:00,  0
2014-07-26 18:00:00,  6
2014-07-26 18:15:00,  0
2014-07-26 18:30:00,  0
2014-07-26 18:45:00,  0
2014-07-26 19:00:00,  2
2014-07-26 19:15:00,  8
2014-07-26 19:30:00, 14
2014-07-26 19:45:00,  2
2014-07-26 20:00:00,  4
2014-07-26 20:15:00,  2
2014-07-26 20:30:00,  2
2014-07-26 20:45:00, 10
2014-07-26 21:00:00, 10
2014-07-26 21:15:00,  4
2014-07-26 21:30:00,  4
2014-07-26 21:45:00,  6
2014-07-26 22:00:00,  8
2014-07-26 22:15:00,  2
2014-07-26 22:30:00,  6
2014-07-26 22:45:00,  6
2014-07-26 23:00:00,  6
2014-07-26 23:15:00, 12
2014-07-26 23:30:00,  6
2014-07-26 23:45:00,  4
2014-07-27 00:00:00,  4
2014-07-27 00:15:00,  6
2014-07-27 00:30:00,  6
2014-07-27 00:45:00,  2
2014-07-27 01:00:00,  2
2014-07-27 01:15:00,  8
2014-07-27 01:30:00,  4
2014-07-27 01:45:00,  2
2014-07-27 02:00:00,  2
2014-07-27 02:15:00,  8
2014-07-27 02:30:00,  6
2014-07-27 02:45:00,  2
2014-07-27 03:00:00,  2
2014-07-27 03:15:00,  0
2014-07-27 03:30:00,  2
2014-07-27 03:45:00,  0
2014-07-27 04:00:00,  2
2014-07-27 04:15:00,  2
2014-07-27 04:30:00,  0
2014-07-27 04:45:00,  0
2014-07-27 05:00:00,  0
2014-07-27 05:15:00,  0
2014-07-27 05:30:00,  0
2014-07-27 05:45:00,  2
2014-07-27 06:00:00,  0
2014-07-27 06:15:00,  0
2014-07-27 06:30:00,  0
2014-07-27 06:45:00,  0
2014-07-27 07:00:00,  0
2014-07-27 07:15:00,  0
2014-07-27 07:30:00,  0
2014-07-27 07:45:00,  0
2014-07-27 08:00:00,  0
2014-07-27 08:15:00,  0
2014-07-27 08:30:00,  0
2014-07-27 08:45:00,  0
2014-07-27 09:00:00,  0
2014-07-27 09:15:00,  2
2014-07-27 09:30:00,  0
2014-07-27 09:45:00,  0
2014-07-27 10:00:00,  4
2014-07-27 10:15:00,  4
2014-07-27 10:30:00,  2
2014-07-27 10:45:00,  0
2014-07-27 11:00:00,  2
2014-07-27 11:15:00,  4
2014-07-27 11:30:00,  4
2014-07-27 11:45:00,  4
2014-07-27 12:00:00,  6
2014-07-27 12:15:00,  0
2014-07-27 12:30:00,  6
2014-07-27 12:45:00,  0
2014-07-27 13:00:00,  0
2014-07-27 13:15:00,  4
2014-07-27 13:30:00,  2
2014-07-27 13:45:00,  8
2014-07-27 14:00:00,  2
2014-07-27 14:15:00,  2
2014-07-27 14:30:00,  6
2014-07-27 14:45:00, 12
2014-07-27 15:00:00, 10
2014-07-27 15:15:00,  8
2014-07-27 15:30:00,  6
2014-07-27 15:45:00,  4
2014-07-27 16:00:00,  6
2014-07-27 16:15:00,  6
2014-07-27 16:30:00,  2
2014-07-27 16:45:00,  2
2014-07-27 17:00:00,  2
2014-07-27 17:15:00,  8
2014-07-27 17:30:00,  2
2014-07-27 17:45:00,  2
2014-07-27 18:00:00,  2
2014-07-27 18:15:00,  0
2014-07-27 18:30:00,  0
2014-07-27 18:45:00,  2
2014-07-27 19:00:00,  0
2014-07-27 19:15:00,  0
2014-07-27 19:30:00,  2
2014-07-27 19:45:00,  2
2014-07-27 20:00:00,  4
2014-07-27 20:15:00,  0
2014-07-27 20:30:00,  2
2014-07-27 20:45:00,  2
2014-07-27 21:00:00,  2
2014-07-27 21:15:00,  2
2014-07-27 21:30:00,  8
2014-07-27 21:45:00,  2
2014-07-27 22:00:00,  4
2014-07-27 22:15:00,  0
2014-07-27 22:30:00,  4
2014-07-27 22:45:00,  8
2014-07-27 23:00:00,  2
2014-07-27 23:15:00,  8
2014-07-27 23:30:00, 10
2014-07-27 23:45:00,  6
2014-07-28 00:00:00,  0
2014-07-28 00:15:00,  6
2014-07-28 00:30:00,  8
2014-07-28 00:45:00,  2
2014-07-28 01:00:00,  8
2014-07-28 01:15:00,  4
2014-07-28 01:30:00,  0
2014-07-28 01:45:00,  4
2014-07-28 02:00:00,  0
2014-07-28 02:15:00,  0
2014-07-28 02:30:00,  2
2014-07-28 02:45:00,  2
2014-07-28 03:00:00,  4
2014-07-28 03:15:00,  0
2014-07-28 03:30:00,  2
2014-07-28 03:45:00,  0
2014-07-28 04:00:00,  0
2014-07-28 04:15:00,  0
2014-07-28 04:30:00,  0
2014-07-28 04:45:00,  0
2014-07-28 05:00:00,  0
2014-07-28 05:15:00,  0
2014-07-28 05:30:00,  0
2014-07-28 05:45:00,  0
2014-07-28 06:00:00,  0
2014-07-28 06:15:00,  0
2014-07-28 06:30:00,  0
2014-07-28 06:45:00,  0
2014-07-28 07:00:00,  0
2014-07-28 07:15:00,  2
2014-07-28 07:30:00,  0
2014-07-28 07:45:00,  0
2014-07-28 08:00:00,  2
2014-07-28 08:15:00,  0
2014-07-28 08:30:00,  0
2014-07-28 08:45:00,  0
2014-07-28 09:00:00,  4
2014-07-28 09:15:00,  2
2014-07-28 09:30:00,  8
2014-07-28 09:45:00,  6
2014-07-28 10:00:00,  4
2014-07-28 10:15:00,  4
2014-07-28 10:30:00,  4
2014-07-28 10:45:00,  8
2014-07-28 11:00:00,  4
2014-07-28 11:15:00,  4
2014-07-28 11:30:00,  2
2014-07-28 11:45:00,  4
2014-07-28 12:00:00,  0
2014-07-28 12:15:00,  6
2014-07-28 12:30:00, 16
2014-07-28 12:45:00,  4
2014-07-28 13:00:00,  4
2014-07-28 13:15:00, 12
2014-07-28 13:30:00,  8
2014-07-28 13:45:00,  0
2014-07-28 14:00:00,  2
2014-07-28 14:15:00,  4
2014-07-28 14:30:00, 10
2014-07-28 14:45:00,  4
2014-07-28 15:00:00, 16
2014-07-28 15:15:00, 14
2014-07-28 15:30:00, 14
2014-07-28 15:45:00,  8
2014-07-28 16:00:00, 14
2014-07-28 16:15:00, 16
2014-07-28 16:30:00, 18
2014-07-28 16:45:00, 12
2014-07-28 17:00:00, 14
2014-07-28 17:15:00, 20
2014-07-28 17:30:00,  8
2014-07-28 17:45:00,  4
2014-07-28 18:00:00, 10
2014-07-28 18:15:00,  8
2014-07-28 18:30:00,  4
2014-07-28 18:45:00,  6
2014-07-28 19:00:00, 12
2014-07-28 19:15:00,  6
2014-07-28 19:30:00, 14
2014-07-28 19:45:00,  6
2014-07-28 20:00:00,  8
2014-07-28 20:15:00, 20
2014-07-28 20:30:00,  4
2014-07-28 20:45:00, 12
2014-07-28 21:00:00,  6
2014-07-28 21:15:00, 16
2014-07-28 21:30:00, 14
2014-07-28 21:45:00, 10
2014-07-28 22:00:00, 12
2014-07-28 22:15:00, 10
2014-07-28 22:30:00,  8
2014-07-28 22:45:00,  4
2014-07-28 23:00:00,  2
2014-07-28 23:15:00,  6
2014-07-28 23:30:00,  4
2014-07-28 23:45:00,  8
2014-07-29 00:00:00,  4
2014-07-29 00:15:00,  2
2014-07-29 00:30:00,  2
2014-07-29 00:45:00,  4
2014-07-29 01:00:00,  4
2014-07-29 01:15:00,  2
2014-07-29 01:30:00,  0
2014-07-29 01:45:00,  2
2014-07-29 02:00:00,  0
2014-07-29 02:15:00,  0
2014-07-29 02:30:00,  0
2014-07-29 02:45:00,  0
2014-07-29 03:00:00,  0
2014-07-29 03:15:00,  0
2014-07-29 03:30:00,  0
2014-07-29 03:45:00,  0
2014-07-29 04:00:00,  0
2014-07-29 04:15:00,  0
2014-07-29 04:30:00,  0
2014-07-29 04:45:00,  0
2014-07-29 05:00:00,  0
2014-07-29 05:15:00,  0
2014-07-29 05:30:00,  0
2014-07-29 05:45:00,  0
2014-07-29 06:00:00,  0
2014-07-29 06:15:00,  0
2014-07-29 06:30:00,  0
2014-07-29 06:45:00,  2
2014-07-29 07:00:00,  0
2014-07-29 07:15:00,  2
2014-07-29 07:30:00,  0
2014-07-29 07:45:00,  2
2014-07-29 08:00:00,  2
2014-07-29 08:15:00,  4
2014-07-29 08:30:00,  6
2014-07-29 08:45:00,  4
2014-07-29 09:00:00,  4
2014-07-29 09:15:00, 10
2014-07-29 09:30:00,  2
2014-07-29 09:45:00,  8
2014-07-29 10:00:00, 14
2014-07-29 10:15:00, 14
2014-07-29 10:30:00,  4
2014-07-29 10:45:00,  0
2014-07-29 11:00:00,  8
2014-07-29 11:15:00, 10
2014-07-29 11:30:00,  6
2014-07-29 11:45:00,  4
2014-07-29 12:00:00,  8
2014-07-29 12:15:00,  2
2014-07-29 12:30:00,  2
2014-07-29 12:45:00,  4
2014-07-29 13:00:00,  4
2014-07-29 13:15:00,  0
2014-07-29 13:30:00,  4
2014-07-29 13:45:00, 14
2014-07-29 14:00:00,  6
2014-07-29 14:15:00,  4
2014-07-29 14:30:00,  8
2014-07-29 14:45:00,  4
2014-07-29 15:00:00, 10
2014-07-29 15:15:00, 10
2014-07-29 15:30:00,  4
2014-07-29 15:45:00,  4
2014-07-29 16:00:00, 18
2014-07-29 16:15:00, 18
2014-07-29 16:30:00, 16
2014-07-29 16:45:00,  6
2014-07-29 17:00:00,  2
2014-07-29 17:15:00, 10
2014-07-29 17:30:00,  6
2014-07-29 17:45:00,  8
2014-07-29 18:00:00,  8
2014-07-29 18:15:00,  6
2014-07-29 18:30:00,  2
2014-07-29 18:45:00, 10
2014-07-29 19:00:00,  4
2014-07-29 19:15:00,  4
2014-07-29 19:30:00,  6
2014-07-29 19:45:00,  2
2014-07-29 20:00:00, 16
2014-07-29 20:15:00, 18
2014-07-29 20:30:00,  2
2014-07-29 20:45:00, 12
2014-07-29 21:00:00,  8
2014-07-29 21:15:00,  8
2014-07-29 21:30:00,  8
2014-07-29 21:45:00, 12
2014-07-29 22:00:00, 16
2014-07-29 22:15:00,  6
2014-07-29 22:30:00,  6
2014-07-29 22:45:00, 10
2014-07-29 23:00:00,  4
2014-07-29 23:15:00,  6
2014-07-29 23:30:00,  6
2014-07-29 23:45:00,  6
2014-07-30 00:00:00,  4
2014-07-30 00:15:00,  0
2014-07-30 00:30:00,  4
2014-07-30 00:45:00,  2
2014-07-30 01:00:00,  2
2014-07-30 01:15:00,  2
2014-07-30 01:30:00,  0
2014-07-30 01:45:00,  2
2014-07-30 02:00:00,  2
2014-07-30 02:15:00,  2
2014-07-30 02:30:00,  0
2014-07-30 02:45:00,  0
2014-07-30 03:00:00,  0
2014-07-30 03:15:00,  0
2014-07-30 03:30:00,  0
2014-07-30 03:45:00,  0
2014-07-30 04:00:00,  0
2014-07-30 04:15:00,  0
2014-07-30 04:30:00,  4
2014-07-30 04:45:00,  0
2014-07-30 05:00:00,  0
2014-07-30 05:15:00,  0
2014-07-30 05:30:00,  0
2014-07-30 05:45:00,  0
2014-07-30 06:00:00,  0
2014-07-30 06:15:00,  0
2014-07-30 06:30:00,  2
2014-07-30 06:45:00,  0
2014-07-30 07:00:00,  0
2014-07-30 07:15:00,  0
2014-07-30 07:30:00,  4
2014-07-30 07:45:00,  4
2014-07-30 08:00:00,  2
2014-07-30 08:15:00,  4
2014-07-30 08:30:00,  6
2014-07-30 08:45:00,  4
2014-07-30 09:00:00,  4
2014-07-30 09:15:00, 12
2014-07-30 09:30:00,  8
2014-07-30 09:45:00, 10
2014-07-30 10:00:00, 12
2014-07-30 10:15:00,  8
2014-07-30 10:30:00,  4
2014-07-30 10:45:00,  6
2014-07-30 11:00:00,  4
2014-07-30 11:15:00,  4
2014-07-30 11:30:00,  2
2014-07-30 11:45:00, 10
2014-07-30 12:00:00,  4
2014-07-30 12:15:00,  0
2014-07-30 12:30:00,  2
2014-07-30 12:45:00,  2
2014-07-30 13:00:00,  4
2014-07-30 13:15:00,  8
2014-07-30 13:30:00, 10
2014-07-30 13:45:00, 12
2014-07-30 14:00:00, 10
2014-07-30 14:15:00,  4
2014-07-30 14:30:00, 12
2014-07-30 14:45:00,  6
2014-07-30 15:00:00, 12
2014-07-30 15:15:00,  8
2014-07-30 15:30:00, 12
2014-07-30 15:45:00, 14
2014-07-30 16:00:00, 12
2014-07-30 16:15:00,  4
2014-07-30 16:30:00,  8
2014-07-30 16:45:00, 12
2014-07-30 17:00:00, 20
2014-07-30 17:15:00, 28
2014-07-30 17:30:00,  8
2014-07-30 17:45:00,  4
2014-07-30 18:00:00,  8
2014-07-30 18:15:00, 12
2014-07-30 18:30:00,  4
2014-07-30 18:45:00,  4
2014-07-30 19:00:00, 10
2014-07-30 19:15:00,  2
2014-07-30 19:30:00,  8
2014-07-30 19:45:00,  4
2014-07-30 20:00:00,  2
2014-07-30 20:15:00, 16
2014-07-30 20:30:00,  8
2014-07-30 20:45:00, 12
2014-07-30 21:00:00, 12
2014-07-30 21:15:00,  4
2014-07-30 21:30:00,  6
2014-07-30 21:45:00,  6
2014-07-30 22:00:00, 10
2014-07-30 22:15:00,  8
2014-07-30 22:30:00,  6
2014-07-30 22:45:00,  6
2014-07-30 23:00:00,  6
2014-07-30 23:15:00,  6
2014-07-30 23:30:00,  8
2014-07-30 23:45:00,  6
2014-07-31 00:00:00,  2
2014-07-31 00:15:00,  6
2014-07-31 00:30:00,  2
2014-07-31 00:45:00,  2
2014-07-31 01:00:00,  4
2014-07-31 01:15:00,  0
2014-07-31 01:30:00,  0
2014-07-31 01:45:00,  0
2014-07-31 02:00:00,  0
